,Unnamed: 0,Unnamed: 0.1,country,target,model,params,f1,accuracy,precision,recall,roc_auc
615,615.0,3.0,Nepal,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.4713578750187794,0.6392551642551643,0.3715792235118711,0.6468345057386153,0.7010281653076715
616,616.0,4.0,Nepal,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.4849402593576031,0.6463395213395213,0.3812949990879917,0.6684191040355424,0.6936934727024513
617,617.0,5.0,Nepal,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.4681427937286783,0.6382393757393758,0.3702728994381768,0.6399851906701223,0.6956733545571677
618,618.0,6.0,Nepal,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.4720651070031981,0.629462416962417,0.3672577272297528,0.6644576082932248,0.6998388756964721
619,619.0,7.0,Nepal,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.4703088044791866,0.625431112931113,0.3637274606431036,0.6671603109959274,0.696507693344565
620,620.0,8.0,Nepal,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.4690339691302319,0.6375659750659751,0.3700414072008792,0.6427989633469086,0.6966046984039408
621,621.0,9.0,Nepal,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.4776322272595723,0.638576076076076,0.3739351812355108,0.6630877452795261,0.6995770908168409
622,622.0,10.0,Nepal,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.4621219093276231,0.6318329693329693,0.3639705934395455,0.6346353202517585,0.684431480696815
623,623.0,11.0,Nepal,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.474287633390826,0.6379117754117754,0.3733780648609792,0.6536282858200667,0.695249431282216
624,624.0,0.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2702460717588656,0.6672411047411048,0.1855203174913136,0.5003003003003004,0.6516234890947533
625,625.0,1.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2886932425732768,0.6824096824096825,0.2001145343292977,0.5220720720720721,0.6543501160311505
626,626.0,2.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2174450708760729,0.8044521794521794,0.2158374479713202,0.2226726726726726,0.6193075834455144
627,627.0,3.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2230307986829045,0.8048059423059423,0.219222721532218,0.2305555555555555,0.6166903823584857
628,628.0,4.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0899971364344715,0.8620904995904995,0.2691666666666666,0.0547297297297297,0.601396727186957
629,629.0,5.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.1407786111457584,0.8408738283738284,0.2156528732705203,0.1098348348348348,0.6099440432917446
630,630.0,6.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2782270174571872,0.6696082446082446,0.1907830042959555,0.5166666666666666,0.655387724152092
631,631.0,7.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2774655343181286,0.6604991354991355,0.1882247227585382,0.5305555555555554,0.6438144648848672
632,632.0,8.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2083450333282615,0.7994016744016743,0.2033697241800292,0.2146396396396396,0.6215963415891576
633,633.0,9.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2051420812465703,0.7933501683501685,0.1962668817872772,0.2173423423423423,0.6256114464375958
634,634.0,10.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0781494173931731,0.8560367185367186,0.1976984126984126,0.0493993993993994,0.6077074538065919
635,635.0,11.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.1530232692770004,0.8506392756392757,0.2644294880423565,0.1095345345345345,0.6376944854890257
636,636.0,12.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2642498946445684,0.6732937482937482,0.1832056995991398,0.4785285285285285,0.6369675483396747
637,637.0,13.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2919405371979723,0.6753389753389752,0.2005377745145934,0.542042042042042,0.6584902287344816
638,638.0,14.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1640839383186018,0.806489443989444,0.1755458389375331,0.1563813813813813,0.6116713154356832
639,639.0,15.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2177566547237617,0.8000807625807627,0.2139486132171886,0.2252252252252252,0.6382608879878995
640,640.0,16.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.1044526682812108,0.8634634634634635,0.2714896214896215,0.066066066066066,0.5974940678963667
641,641.0,17.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.135879807507019,0.8509782509782511,0.2408061383061383,0.0959459459459459,0.6101275114637184
642,642.0,18.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2669218869589639,0.6625375375375376,0.1830246971590121,0.5001501501501501,0.6459970093878139
643,643.0,19.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2855011699775907,0.6810480935480936,0.1975999334618505,0.5193693693693693,0.6479372597619724
644,644.0,20.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2222267404523548,0.8044681044681046,0.2227747479424563,0.2257507507507507,0.6277772002772003
645,645.0,21.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2118214657223675,0.791980616980617,0.2012627784628518,0.2281531531531531,0.614023903434823
646,646.0,22.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.115825886580923,0.8600862225862226,0.2434046345811051,0.0771021021021021,0.6099841889856259
647,647.0,23.0,Nepal,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.1043304357240247,0.8334652834652834,0.1695046048722519,0.0771771771771771,0.6011417037063589
648,648.0,0.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4375700041288338,0.668928018928019,0.3460995889629584,0.5980902777777778,0.6900851337333006
649,649.0,1.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4351418676339237,0.6571127946127946,0.3380150471039431,0.615500992063492,0.7064189112617044
650,650.0,2.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3789870054960228,0.7262364637364638,0.3712724434728692,0.3893849206349206,0.6632816142974012
651,651.0,3.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3955435695457448,0.7228728728728729,0.3742645672047257,0.4223958333333333,0.6873951250180588
652,652.0,4.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2615636601559085,0.7582559832559832,0.3799731547573332,0.2010664682539683,0.640425744003573
653,653.0,5.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3056051623032553,0.7343331968331969,0.3510819321095653,0.2730902777777778,0.641456642103295
654,654.0,6.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.444350185276404,0.6621860496860498,0.3440528737054034,0.6295386904761904,0.696908552065935
655,655.0,7.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4319018765685095,0.6560901810901811,0.3356944584858818,0.6091269841269841,0.6896457704209158
656,656.0,8.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3768964720961181,0.7211836836836838,0.3624942798197019,0.3941220238095237,0.6630626050314372
657,657.0,9.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3968396692225556,0.7164573664573665,0.3663869963507341,0.4362103174603174,0.6732611346353634
658,658.0,10.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2516735060479781,0.7542121667121668,0.3626457255439517,0.1945436507936508,0.6575704223122671
659,659.0,11.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3373676285318875,0.7522238147238147,0.4032473337840597,0.2936507936507936,0.658248339170901
660,660.0,12.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4102954589280038,0.6571196196196196,0.3270061349898811,0.5556795634920635,0.6859672962239629
661,661.0,13.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4289594478983257,0.6581376831376831,0.3365747452249988,0.5965029761904762,0.6929453840380992
662,662.0,14.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3779067380350642,0.7181420056420057,0.3615728108945261,0.3985863095238095,0.668030307543353
663,663.0,15.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3808781395309753,0.7117412867412869,0.3538726032449901,0.4145585317460317,0.672230224835914
664,664.0,16.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2677163868805844,0.7609643734643735,0.387497159703042,0.2071180555555555,0.6576234883768391
665,665.0,17.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.316921741184953,0.7407396032396032,0.3653224582161756,0.2826636904761904,0.6629244720825962
666,666.0,18.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4321513341198985,0.6642130767130767,0.340069700648303,0.5949404761904761,0.6904414165916417
667,667.0,19.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4346267009192988,0.6631904631904633,0.3411879312180949,0.6013640873015873,0.6977023097629795
668,668.0,20.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3855752669643107,0.7269212394212394,0.376547561784411,0.398735119047619,0.6658942148618364
669,669.0,21.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3931923094957039,0.7269212394212394,0.3765640591682836,0.4143105158730158,0.6686883461059488
670,670.0,22.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2883879754819128,0.7623077623077623,0.4060379270902943,0.2261904761904762,0.6494971785120398
671,671.0,23.0,Nepal,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3108357103524594,0.7454716079716079,0.3712488048186654,0.2701388888888889,0.6545948198047409
672,672.0,0.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2110626101261795,0.7238795613795614,0.1359707523607479,0.4782608695652174,0.6550755153024275
673,673.0,1.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.1805415269656551,0.7269053144053144,0.1178044810030139,0.3956521739130434,0.6291912678456633
674,674.0,2.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1371136470276464,0.8766004641004642,0.1552822525584674,0.1260869565217391,0.6107851394347745
675,675.0,3.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1589849763762807,0.8688552188552189,0.163788714959499,0.1565217391304347,0.6323186545814282
676,676.0,4.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0083333333333333,0.9130141505141506,0.1,0.0043478260869565,0.5930101845684201
677,677.0,5.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0580742296918767,0.9062778687778688,0.1175468975468975,0.0391304347826086,0.5817054414959842
678,678.0,6.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2009825740863095,0.7231925106925107,0.1296815361240815,0.4521739130434783,0.6409570541592122
679,679.0,7.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2022512112128484,0.7117390117390117,0.1302090581131573,0.4652173913043478,0.6483840818020442
680,680.0,8.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1170171734745921,0.8685185185185185,0.1269453320195008,0.1130434782608695,0.6090768033405292
681,681.0,9.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1250773939053913,0.8647954772954771,0.1261493197877637,0.1260869565217391,0.628675238862481
682,682.0,10.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0361447345963475,0.913017563017563,0.1275,0.0217391304347826,0.598063351014795
683,683.0,11.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.10872586834309,0.9069455819455818,0.2155194805194805,0.0739130434782608,0.6100379785241734
684,684.0,12.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2158868310179137,0.7313006188006189,0.140169285498395,0.4782608695652174,0.6557358963896571
685,685.0,13.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.1965538952930091,0.7289266539266539,0.1281365320306204,0.4260869565217391,0.6370369078715635
686,686.0,14.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1494276716071046,0.8759327509327509,0.1655496958173909,0.1391304347826087,0.6281361635296894
687,687.0,15.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1510576999908172,0.8728876603876605,0.1616621023903632,0.1434782608695652,0.6509122634479663
688,688.0,16.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0223039591315453,0.9133588133588134,0.0916666666666666,0.0130434782608695,0.6092544026374556
689,689.0,17.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0782723950132181,0.9059434434434436,0.1625,0.0521739130434782,0.5929597325344707
690,690.0,18.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2172740023796201,0.7262376012376013,0.140355872715406,0.491304347826087,0.6524658140970423
691,691.0,19.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.1882914310174815,0.7127388752388752,0.1213015208625008,0.4260869565217391,0.6257727937988173
692,692.0,20.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1172272059556328,0.8695286195286196,0.1267431399010346,0.1130434782608695,0.614368948516838
693,693.0,21.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1322478424826879,0.8584015834015835,0.1258956132216042,0.1434782608695652,0.5959588967046917
694,694.0,22.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0345650958442949,0.9123418873418871,0.0884523809523809,0.0217391304347826,0.5788231946832392
695,695.0,23.0,Nepal,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0757359514687101,0.9076189826189826,0.1976190476190476,0.0478260869565217,0.6143964413878727
696,696.0,0.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4538317401969318,0.6466705341705342,0.3696097362319183,0.5899296556830804,0.682991957392051
697,697.0,1.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4570912088504216,0.6419499044499044,0.3689947769050287,0.6048130322102925,0.6864801788878863
698,698.0,2.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.4174656452401667,0.7113988988988988,0.4240927859977271,0.4154202147352832,0.6637247329045998
699,699.0,3.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.4072322885941638,0.695907270907271,0.3969702106952401,0.4208626434653831,0.6575458787167455
700,700.0,4.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2797433051888269,0.7214964964964965,0.3978793907674492,0.2177526841910403,0.6428555808545035
701,701.0,5.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3535967832102441,0.715439302939303,0.410626689633038,0.3139763050721955,0.6459401782988754
702,702.0,6.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4583665204299829,0.6486998361998362,0.3724474469470524,0.5981673454276194,0.6830357987265908
703,703.0,7.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4560043406624308,0.6510624260624261,0.3746634119427834,0.5873009996297668,0.6842610321333531
704,704.0,8.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3810315710117053,0.6867845117845118,0.37699359428678,0.3883746760459089,0.6552822239146687
705,705.0,9.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.4125718844548096,0.6992685867685868,0.4045896418899429,0.4235838578304332,0.6819263359384274
706,706.0,10.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2998181989192438,0.7225350350350349,0.4078237579342897,0.2394298407997038,0.6461749274614009
707,707.0,11.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3548503709279768,0.7164630539630539,0.4112560494405769,0.3152536097741577,0.6572265721724566
708,708.0,12.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4556570545149071,0.6493538993538993,0.373126088837216,0.5912810070344316,0.6816649904237876
709,709.0,13.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4600652789590967,0.652070252070252,0.3751354337576838,0.5954461310625694,0.6853671940751672
710,710.0,14.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.397235363335173,0.6965670215670215,0.3940053326667473,0.4018696778970752,0.6641110895379784
711,711.0,15.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.4095567640252543,0.6948914823914824,0.3952901512216604,0.4275268419104036,0.6682910670942426
712,712.0,16.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.3001325597028637,0.723547411047411,0.4063322329427465,0.2409107737874861,0.6346736614844632
713,713.0,17.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3695526639458693,0.7221880971880972,0.4288952191850022,0.326156978896705,0.6657432925269078
714,714.0,18.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4565067788193824,0.6513888888888888,0.3745355421472306,0.5872824879674194,0.6789679164540328
715,715.0,19.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4688150402084595,0.6490331240331241,0.3766855434391487,0.6224916697519436,0.6875692949637495
716,716.0,20.0,Nepal,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.4152960713948661,0.7016118391118391,0.407601204605544,0.4261199555720104,0.6676868654457092
