,country,target,model,params,f1,accuracy,precision,recall,roc_auc
5,Cambodia,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.03754656196516661,0.8440699182577746,0.1442857142857143,0.021621621621621623,0.6201311327781917
6,Cambodia,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.8564775435103911,0.0,0.0,0.6634660411131
7,Cambodia,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.8564775435103911,0.0,0.0,0.6428299998888234
8,Cambodia,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.025269411803429776,0.852987663258227,0.24166666666666664,0.013513513513513514,0.6100056977998155
9,Cambodia,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.03078272604588394,0.8553162609718579,0.36666666666666664,0.016216216216216217,0.6325713753654931
10,Cambodia,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.051073372962198826,0.8429056194009592,0.205,0.02972972972972973,0.5801753254694433
11,Cambodia,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.024443532256619993,0.8475628148282206,0.19166666666666665,0.013513513513513514,0.6007765684236273
0,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9584969686001268,0.0,0.0,0.6503614562432475
1,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9584969686001268,0.0,0.0,0.6372078134090018
2,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9584969686001268,0.0,0.0,0.604595631448348
3,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9584969686001268,0.0,0.0,0.6267264950669025
4,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9577217748016771,0.0,0.0,0.5488262003276858
5,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9584969686001268,0.0,0.0,0.5562625998788986
6,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9584969686001268,0.0,0.0,0.6009996645968633
7,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9584969686001268,0.0,0.0,0.6256704426727773
8,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9584969686001268,0.0,0.0,0.5420623137473731
9,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9577202666425361,0.0,0.0,0.5688213918933358
10,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9569450728440865,0.0,0.0,0.5458034463414345
11,Cambodia,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9584969686001268,0.0,0.0,0.5953089938499531
0,Cambodia,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.011896400351185252,0.7439869695050222,0.35,0.006060606060606061,0.6400254029905998
1,Cambodia,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.01769095697980685,0.7439899858233041,0.35,0.00909090909090909,0.6404764234860522
2,Cambodia,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.15837319941186095,0.734677103127922,0.4018764568764569,0.0997738579828132,0.6237567230260526
3,Cambodia,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1544601175464984,0.7308071667722378,0.39538794538794536,0.09685662596110359,0.6263482573868127
4,Cambodia,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2046865916220169,0.7261544958223991,0.3984829966408624,0.13900949796472187,0.6098252253107578
5,Cambodia,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.19736688696542243,0.7207251229149699,0.3782165743456066,0.1345771144278607,0.6172901978412119
6,Cambodia,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.011808604038630379,0.7428181461707839,0.3,0.006037991858887382,0.6452428659938843
7,Cambodia,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.00891132572431958,0.742435073748982,0.25,0.004545454545454545,0.6541707455725694
8,Cambodia,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1358333540539128,0.7358414019847375,0.44435134310134305,0.08163726820443239,0.6177908672763424
9,Cambodia,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.11826782769709707,0.7339094501251772,0.403014763014763,0.06951605608322027,0.6315546932534495
10,Cambodia,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.21831289204641485,0.7269176243477211,0.4182309820458488,0.1496607869742198,0.6040419049939103
11,Cambodia,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.2062282074860715,0.7195517751033089,0.3798532642907311,0.1421076436001809,0.6128575435900577
0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.29295180637932206,0.49655380697401075,0.19228029625006965,0.6181184668989548,0.5754813493003168
1,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.285862551531235,0.4807855557006661,0.1860568958446232,0.6179442508710803,0.5748824182763326
2,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.2792131336777506,0.5034347655739847,0.18477966671095575,0.5720673635307783,0.5612787400065401
3,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.2869390616684644,0.5212142484001567,0.19167352848910663,0.5717770034843206,0.5683733353630347
4,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.2765017832880455,0.5337501632493143,0.1874141354303252,0.5289198606271777,0.5661173505632421
5,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.292553582345253,0.5410245526968787,0.19795811727175017,0.5623693379790942,0.5689218621381775
6,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.28921411111103545,0.48200013059945146,0.1882840228981737,0.6252032520325204,0.5628874474250983
7,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.2858516810205519,0.4763239519394018,0.18571657873745814,0.6222415795586528,0.5587427128085427
8,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.2902178125151627,0.5183753428235602,0.1933589418209779,0.5843205574912893,0.5689869817214122
9,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.28805797388361404,0.5119269949066213,0.19103717380432808,0.586527293844367,0.5673874079586844
10,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.2767179880643705,0.5378036437246964,0.18832325923735407,0.5238095238095237,0.5620742701532425
11,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.2672113439471292,0.5236466631840146,0.18068949700150774,0.5144018583042974,0.5511606790478446
0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.22145590326041692,0.6138206869531148,0.13804938464477717,0.5645,0.6216128550074738
1,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.2259725868891886,0.6190936398067128,0.14114088271962663,0.5685,0.6280418535127056
2,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.2164859082985146,0.6142255452527099,0.13513229971966276,0.5476666666666665,0.6090186846038863
3,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.22813421653357113,0.6178806974010709,0.14226584685392923,0.5765,0.6205014947683108
4,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.20206006251240044,0.5746147316181272,0.12379648159315734,0.5516666666666666,0.595995889387145
5,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.21788731128676728,0.5907862086979234,0.13401169173905347,0.5841666666666667,0.6156061285500747
6,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.21999332960583903,0.6223390361760479,0.13797184163670023,0.5438333333333334,0.6306375186846038
7,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.22693359412874634,0.6397120282094815,0.14364759086119905,0.5435000000000001,0.6398871449925262
8,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.22022127718625809,0.6186969439728355,0.1376355676748361,0.5519999999999999,0.6100366218236173
9,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.22590250512234586,0.6211195637978321,0.1413236052692735,0.5640000000000001,0.6163198804185351
10,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.21841548483715836,0.5895553088677028,0.13456521175850505,0.5841666666666667,0.620831091180867
11,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.21568483361274868,0.5915796003656786,0.13284213520799518,0.5751666666666667,0.6152563527653213
0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.02246389593823443,0.6275972965913543,0.01153413788690202,0.45,0.6349124567859932
1,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.02958945653219163,0.6158841582865351,0.015172829471518948,0.6166666666666667,0.6640944574551132
2,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.019199236651064478,0.6304166122502285,0.009863390166007619,0.38333333333333336,0.6108988513438163
3,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.021404273462544143,0.6425117539506334,0.011006719253545466,0.4166666666666667,0.6264564514330322
4,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.025082665230485218,0.6562899960820164,0.012894634940388224,0.4833333333333333,0.6409635329541652
5,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.02461014248460889,0.6283629358756693,0.012640565122867275,0.5,0.6432123341139735
6,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.027228190023837112,0.6344439728353141,0.013978521711980479,0.55,0.6355977472956396
7,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.027160231477251145,0.6235307561708241,0.0139462039718164,0.55,0.6237024645923943
8,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.02919568376957684,0.6300052239780592,0.014991293396355975,0.5833333333333333,0.6494814319170291
9,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.027818882704792693,0.6186953114796918,0.014271317380548118,0.5833333333333333,0.6457360321177651
10,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.030934799045237493,0.6474206608332246,0.01589789380744793,0.5833333333333333,0.627356975577116
11,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.025685297482858693,0.6445409429280397,0.013204499864407065,0.5,0.6313571986171518
0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.3461103607016387,0.5204159592529711,0.24528218407117802,0.5892732354996506,0.5752318867204104
1,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.3489259083149588,0.5147626354969309,0.24545891310211937,0.6060796645702305,0.5687232092041469
2,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.3444037927229683,0.5329616690609899,0.24652899918086413,0.5725366876310272,0.5655787352222872
3,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.3492741401297889,0.5422538200339558,0.2520560218727527,0.570440251572327,0.5724643749954973
4,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.3279484457758322,0.5394361368682252,0.23885815251640344,0.5255415793151642,0.5483305056661407
5,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.3370120241101643,0.545495951417004,0.24546325158978619,0.5386792452830188,0.5590895091746093
6,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.35747183763405926,0.5244645422489225,0.25230663705440776,0.6155136268343815,0.5681598370399188
7,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.3463072340124535,0.5119580122763484,0.2433585934751005,0.6024458420684835,0.5680802301036691
8,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.34853366278131703,0.5394132819642158,0.2504856677404446,0.5742138364779874,0.5690295698343742
9,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.35217522507670485,0.543452070001306,0.25389311774573126,0.5761006289308177,0.5726916690080471
10,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.3240860564977941,0.5313389708763223,0.23538232618492497,0.5217679944095039,0.5521827969770977
11,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.3430610615994421,0.538601932871882,0.24827343423594916,0.5571977638015374,0.5616426945326964
0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.28264044445099074,0.5543914065560925,0.19448890069212524,0.5195121951219512,0.5633792553251469
1,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.27085889476222574,0.5697417395846938,0.1901415554338377,0.47619047619047616,0.5484724242526753
2,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.21318510761183268,0.6995396369335248,0.19172762321549924,0.2480836236933798,0.5316786193520742
3,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2532393094380991,0.7019769491968134,0.22207776368776697,0.2980255516840883,0.5621171475931124
4,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.16961049787129365,0.7877318140263811,0.2513096705088977,0.13013937282229965,0.5361350540689872
5,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.18494849132213115,0.7630468852030822,0.2214688076823783,0.1613240418118467,0.552045318719484
6,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.26654379881923174,0.5668881415698054,0.18669675262488078,0.46887340301974445,0.5484847434119279
7,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.27913146711834813,0.5563618257803318,0.19331987675610685,0.5101045296167248,0.5510898368345679
8,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.234872020047216,0.6918767141178007,0.20402534878342365,0.27880371660859465,0.5469674289322642
9,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.26662677149779473,0.691044142614601,0.2267136085373457,0.32921022067363526,0.5555032249698364
10,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.1789724634878146,0.7743682251534543,0.23909644059644064,0.14692218350754935,0.5298167348871823
11,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.21747703459315768,0.7658792608071046,0.2551802472002517,0.1924506387921022,0.5499018695804156
12,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.28103424445733327,0.552016129032258,0.19329502836639076,0.5196283391405343,0.5618781784558483
13,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2750260349642103,0.5640867833355101,0.19168796242585878,0.4901277584204413,0.5494846532029815
14,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2481347646503164,0.7092578686169518,0.2210339120499066,0.28583042973286876,0.5633427770824172
15,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.25057182189688676,0.7173289147185582,0.22892677731380684,0.28095238095238095,0.5423905370815151
16,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.19978333095980155,0.7816671019981716,0.27033306367545495,0.1611498257839721,0.534864150964672
17,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.19944353239864512,0.7731520177615254,0.2567145438628814,0.16840882694541232,0.5640598818262801
18,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2716927755415773,0.5398083453049498,0.18536315242397167,0.5125435540069686,0.5520080511484726
19,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.26378117958695607,0.5685320621653389,0.18506326764473333,0.46173054587688733,0.547547979883405
20,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.23959706805725456,0.686225022854904,0.2049043365854777,0.2907665505226481,0.5576353698002999
21,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.23129870446702694,0.683792608071046,0.20063983716456613,0.28327526132404185,0.5353652616623255
22,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.19294427645034934,0.7788004440381351,0.25810930533648874,0.15615563298490126,0.5362985577844682
23,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.21236888777555563,0.7670824082538854,0.25454863094462654,0.18524970963995352,0.5479778818939368
0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.22557400950595424,0.7416008227765444,0.16080873726445544,0.38233333333333336,0.6021573243647235
1,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2176554792561059,0.7274487397152931,0.15132074065450468,0.3905,0.6059390881913302
2,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.11656493695631528,0.8528160506725871,0.14338876981291843,0.09883333333333333,0.5643150224215246
3,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.13135641484906685,0.8333714248400156,0.1370493737885042,0.1321666666666667,0.5514091928251121
4,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.03523991972267835,0.8879913804362021,0.12333333333333334,0.020666666666666663,0.5305115844544096
5,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.07231753619036359,0.8734148491576335,0.13346320346320345,0.05366666666666666,0.5499521674140507
6,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.24306155454510847,0.7395879587305731,0.1717380554940036,0.41950000000000004,0.6105250373692078
7,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2151780174774013,0.722197009272561,0.14932063072764892,0.39116666666666666,0.6004772047832587
8,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.14024404591321885,0.8410604675460363,0.15239114806761866,0.13633333333333333,0.5520392376681615
9,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1686093352168711,0.8252856863001176,0.16085004841901396,0.18066666666666664,0.558190956651719
10,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.03337643678160919,0.8863752122241086,0.08583333333333333,0.020833333333333332,0.5280926756352766
11,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.09774422237861949,0.8701874102128772,0.1719274877169614,0.07416666666666667,0.5461408819133035
12,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.20807650384790918,0.7266520830612511,0.14618589380925348,0.3663333333333333,0.5981098654708521
13,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.21324838856341413,0.728679639545514,0.14871377109903283,0.379,0.6093718236173392
14,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.11725233676453188,0.8584661094423403,0.14793534080298784,0.0985,0.5420833333333334
15,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.13911843027611467,0.8370265769883766,0.14405598628424715,0.136,0.5536946935724963
16,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.042469043748242855,0.8883962387357973,0.1592857142857143,0.024999999999999998,0.529701793721973
17,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.07978404517878203,0.8705873710330415,0.1168131868131868,0.0615,0.5338120328849029
18,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.22760062558593494,0.7266406556092464,0.15770775949741397,0.4111666666666666,0.6016666666666666
19,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.21384696434475106,0.7254358756693222,0.14859503450697406,0.3826666666666667,0.5916539611360239
